word,positive,negative,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
drowse,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0
XII,0,0,0,0,0,0,0,0,0,0
xii,0,0,0,0,0,0,0,0,0,0
olive drab,0,1,0,0,0,0,0,1,0,0
sober,0,1,0,0,0,0,0,1,0,0
sombre,0,1,0,0,0,0,0,1,0,0
olive-drab,0,1,0,0,0,0,0,1,0,0
bill of exchange,0,0,0,1,0,0,0,0,0,0
order of payment,0,0,0,1,0,0,0,0,0,0
rough drawing,0,0,0,1,0,0,0,0,0,0
potation,0,0,0,1,0,0,0,0,0,0
draft copy,0,0,0,1,0,0,0,0,0,0
muster in,0,0,0,1,0,0,0,0,0,0
retarding force,0,0,0,0,0,0,0,0,0,0
embroil,0,0,0,0,0,0,0,0,0,0
drag in,0,0,0,0,0,0,0,0,0,0
get behind,0,0,0,0,0,0,0,0,0,0
hang back,0,0,0,0,0,0,0,0,0,0
drop behind,0,0,0,0,0,0,0,0,0,0
drop back,0,0,0,0,0,0,0,0,0,0
scuff,0,0,0,0,0,0,0,0,0,0
drag on,0,0,0,0,0,0,0,0,0,0
drag out,0,0,0,0,0,0,0,0,0,0
firedrake,0,0,0,0,0,1,0,0,0,0
Draco,0,0,0,0,0,1,0,0,0,0
flying dragon,0,0,0,0,0,1,0,0,0,0
flying lizard,0,0,0,0,0,1,0,0,0,0
drainpipe,0,0,0,0,0,0,0,0,0,0
waste pipe,0,0,0,0,0,0,0,0,0,0
enfeeble,0,0,0,0,0,0,0,0,0,0
debilitate,0,0,0,0,0,0,0,0,0,0
knackered,0,0,0,0,0,0,0,0,0,0
Francis Drake,0,0,0,0,0,0,0,0,0,0
Sir Francis Drake,0,0,0,0,0,0,0,0,0,0
dramatic play,0,0,0,0,0,0,0,0,0,0
dramatic event,0,0,0,0,0,0,0,0,0,0
hooking,0,0,0,0,0,0,0,0,0,0
draw play,0,0,0,0,0,0,0,0,0,0
draw poker,0,0,0,0,0,0,0,0,0,0
pull out,0,0,0,0,0,0,0,0,0,0
take out,0,0,0,0,0,0,0,0,0,0
draw off,0,0,0,0,0,0,0,0,0,0
draw and quarter,0,0,0,0,0,0,0,0,0,0
disembowel,0,0,0,0,0,0,0,0,0,0
eviscerate,0,0,0,0,0,0,0,0,0,0
draftsman,0,0,0,0,0,0,0,0,0,0
underdrawers,0,0,0,0,0,0,0,0,0,0
boxers,0,0,0,0,0,0,0,0,0,0
boxershorts,0,0,0,0,0,0,0,0,0,0
bloomers,0,0,0,0,0,0,0,0,0,0
draftsmanship,0,0,0,0,0,0,0,0,0,0
drafting,0,0,0,0,0,0,0,0,0,0
drawing off,0,0,0,0,0,0,0,0,0,0
dismally,0,1,0,0,1,1,0,1,1,0
pipe dream,0,0,0,0,0,0,0,0,0,0
escapist,0,0,0,0,0,0,0,0,0,0
wishful thinker,0,0,0,0,0,0,0,0,0,0
moony,0,0,0,0,0,0,0,0,0,0
woolgathering,0,0,0,0,0,0,0,0,0,0
lackadaisical,0,0,0,0,0,0,0,0,0,0
languorous,0,0,0,0,0,0,0,0,0,0
drench,0,0,0,0,0,0,0,0,0,0
imbrue,0,0,0,0,0,0,0,0,0,0
dowse,0,0,0,0,0,0,0,0,0,0
sop,0,0,0,0,0,0,0,0,0,0
drenched in,0,0,0,0,0,0,0,0,0,0
actor's assistant,0,0,0,0,0,0,0,0,0,0
dressing table,0,0,0,0,0,0,0,0,0,0
toilet table,0,0,0,0,0,0,0,0,0,0
slobber,0,0,0,0,0,0,0,0,0,0
dribbling,0,0,0,0,0,0,0,0,0,0
slabber,0,0,0,0,0,0,0,0,0,0
slaver,0,0,0,0,0,0,0,0,0,0
dry out,0,0,0,0,0,0,0,0,0,0
desiccant,0,0,0,0,0,0,0,0,0,0
drying agent,0,0,0,0,0,0,0,0,0,0
siccative,0,0,0,0,0,0,0,0,0,0
dryer,0,0,0,0,0,0,0,0,0,0
ironical,0,0,0,0,0,0,0,0,0,0
juiceless,0,0,0,0,0,0,0,0,0,0
teetotal,0,0,0,0,0,0,0,0,0,0
impulsion,0,0,0,0,0,0,0,0,0,0
freewheel,0,0,0,0,0,0,0,0,0,0
Mandrillus leucophaeus,0,0,0,0,0,0,0,0,0,0
practice session,0,0,0,0,0,0,0,0,0,0
boozing,0,0,0,0,0,0,0,0,0,0
crapulence,0,0,0,0,0,0,0,0,0,0
deglutition,0,0,0,0,0,0,0,0,0,0
wassail,0,0,0,0,0,0,0,0,0,0
drink in,0,0,0,0,0,0,0,0,0,0
tope,0,0,0,0,0,0,0,0,0,0
imbibing,0,1,0,0,0,0,0,0,0,0
imbibition,0,1,0,0,0,0,0,0,0,0
drip mold,0,0,0,0,0,0,0,0,0,0
drip mould,0,0,0,0,0,0,0,0,0,0
drippage,0,0,0,0,0,0,0,0,0,0
sopping,0,0,0,0,0,0,0,0,0,0
device driver,0,0,0,0,0,0,0,0,0,0
number one wood,0,0,0,0,0,0,0,0,0,0
private road,0,0,0,0,0,0,0,0,0,0
mizzle,0,0,0,0,0,0,0,0,0,0
monotone,0,1,0,0,0,0,0,0,0,0
droning,0,1,0,0,0,0,0,0,0,0
dawdler,0,1,0,0,0,0,0,0,0,0
laggard,0,1,0,0,0,0,0,0,0,0
lagger,0,1,0,0,0,0,0,0,0,0
trailer,0,1,0,0,0,0,0,0,0,0
pilotless aircraft,0,1,0,0,0,0,0,0,0,0
radio-controlled aircraft,0,1,0,0,0,0,0,0,0,0
drone pipe,0,1,0,0,0,0,0,0,0,0
bourdon,0,1,0,0,0,0,0,0,0,0
drone on,0,1,0,0,0,0,0,0,0,0
baloney,0,0,0,0,1,0,0,0,0,0
boloney,0,0,0,0,1,0,0,0,0,0
bilgewater,0,0,0,0,1,0,0,0,0,0
bosh,0,0,0,0,1,0,0,0,0,0
taradiddle,0,0,0,0,1,0,0,0,0,0
tarradiddle,0,0,0,0,1,0,0,0,0,0
tommyrot,0,0,0,0,1,0,0,0,0,0
tosh,0,0,0,0,1,0,0,0,0,0
salivate,0,0,0,0,1,0,0,0,0,0
droop,0,1,0,0,0,0,0,0,0,0
flag,0,1,0,0,0,0,0,0,0,0
wilt,0,1,0,0,0,0,0,0,0,0
droopy,0,1,0,0,0,0,0,0,0,0
sagging,0,1,0,0,0,0,0,0,0,0
cernuous,0,1,0,0,0,0,0,0,0,0
pendulous,0,1,0,0,0,0,0,0,0,0
drib,0,0,0,0,0,0,0,0,0,0
driblet,0,0,0,0,0,0,0,0,0,0
drop curtain,0,0,0,0,0,0,0,0,0,0
drop cloth,0,0,0,0,0,0,0,0,0,0
drop down,0,0,0,0,0,0,0,0,0,0
expend,0,0,0,0,0,0,0,0,0,0
pretermit,0,0,0,0,0,0,0,0,0,0
leave out,0,0,0,0,0,0,0,0,0,0
overleap,0,0,0,0,0,0,0,0,0,0
drouth,0,1,0,0,0,0,0,0,0,0
drove chisel,0,0,0,0,0,0,0,0,0,0
repulse,0,0,0,0,0,0,0,0,0,0
force back,0,0,0,0,0,0,0,0,0,0
push back,0,0,0,0,0,0,0,0,0,0
beat back,0,0,0,0,0,0,0,0,0,0
sleepiness,0,1,0,0,0,0,0,0,0,0
somnolence,0,1,0,0,0,0,0,0,0,0
drowsing,0,0,0,0,0,0,0,0,0,0
dozy,0,0,0,0,0,0,0,0,0,0
oscitant,0,0,0,0,0,0,0,0,0,0
donkeywork,0,1,0,0,0,0,0,0,0,0
do drugs,0,0,0,0,0,0,0,0,0,0
doped,0,0,0,0,0,0,0,1,0,0
narcotized,0,0,0,0,0,0,0,1,0,0
narcotised,0,0,0,0,0,0,0,1,0,0
apothecary's shop,0,0,0,0,0,0,0,0,0,0
chemist's,0,0,0,0,0,0,0,0,0,0
chemist's shop,0,0,0,0,0,0,0,0,0,0
membranophone,0,0,0,0,0,0,0,0,0,0
tympan,0,0,0,0,0,0,0,0,0,0
metal drum,0,0,0,0,0,0,0,0,0,0
brake drum,0,0,0,0,0,0,0,0,0,0
drumfish,0,0,0,0,0,0,0,0,0,0
bibulous,0,1,0,0,1,0,0,0,0,0
boozy,0,1,0,0,1,0,0,0,0,0
sottish,0,1,0,0,1,0,0,0,0,0
inebriety,0,1,0,0,0,0,0,0,0,0
tipsiness,0,1,0,0,0,0,0,0,0,0
insobriety,0,1,0,0,0,0,0,0,0,0
prohibitionist,0,0,0,0,0,0,0,0,0,0
waterlessness,0,0,0,0,0,0,0,0,0,0
xerotes,0,0,0,0,0,0,0,0,0,0
dispassion,0,0,0,0,0,0,0,0,0,0
dispassionateness,0,0,0,0,0,0,0,0,0,0
wave-particle duality,0,0,0,0,0,0,0,0,0,0
duck hunting,0,0,0,0,0,0,0,0,0,0
submersion,0,0,0,0,0,0,0,0,0,0
dousing,0,0,0,0,0,0,0,0,0,0
pliant,0,0,0,0,0,0,0,0,0,0
tractile,0,0,0,0,0,0,0,0,0,0
togs,0,0,0,0,0,0,0,0,0,0
threads,0,0,0,0,0,0,0,0,0,0
misfire,0,0,0,0,0,0,0,0,0,0
ascribable,0,0,0,0,0,0,0,0,0,0
imputable,0,0,0,0,0,0,0,0,0,0
referable,0,0,0,0,0,0,0,0,0,0
affaire d'honneur,0,0,1,1,0,1,0,0,0,0
duette,1,0,0,0,0,0,0,0,0,0
pas de deux,1,0,0,0,0,0,0,0,0,0
dugout canoe,0,0,0,0,0,0,0,0,0,0
pirogue,0,0,0,0,0,0,0,0,0,0
muted,0,1,0,0,0,0,0,1,0,0
softened,0,1,0,0,0,0,0,1,0,0
thudding,0,1,0,0,0,0,0,1,0,0
leaden,0,1,0,0,0,0,0,1,0,0
silent person,0,1,0,0,0,0,0,0,0,0
dummy up,0,1,0,0,0,0,0,0,0,0
garbage dump,0,0,0,0,0,0,0,0,0,0
trash dump,0,0,0,0,0,0,0,0,0,0
rubbish dump,0,0,0,0,0,0,0,0,0,0
wasteyard,0,0,0,0,0,0,0,0,0,0
waste-yard,0,0,0,0,0,0,0,0,0,0
dumpsite,0,0,0,0,0,0,0,0,0,0
underprice,0,0,0,0,0,0,0,0,0,0
mopes,0,1,1,0,0,0,0,1,0,0
greyish brown,0,1,0,0,0,0,0,0,0,0
grayish brown,0,1,0,0,0,0,0,0,0,0
sand dune,0,0,0,0,0,0,0,0,0,0
droppings,0,0,0,0,1,0,0,0,0,0
donjon,0,1,0,0,0,1,0,0,0,0
duplex house,0,0,0,0,0,0,0,0,0,0
semidetached house,0,0,0,0,0,0,0,0,0,0
duplex apartment,0,0,0,0,0,0,0,0,0,0
twinned,0,0,0,0,0,0,0,0,0,0
gemination,0,0,0,0,0,0,0,0,0,0
lastingness,1,0,0,0,0,0,0,0,0,1
enduringness,1,0,0,0,0,0,0,0,0,1
long-lasting,1,0,0,0,0,0,0,0,0,1
long-lived,1,0,0,0,0,0,0,0,0,1
long-wearing,1,0,0,0,0,0,0,0,0,1
perdurable,1,0,0,0,0,0,0,0,0,1
undestroyable,1,0,0,0,0,0,0,0,0,1
gloaming,0,0,0,0,0,0,0,0,0,0
gloam,0,0,0,0,0,0,0,0,0,0
evenfall,0,0,0,0,0,0,0,0,0,0
crepuscule,0,0,0,0,0,0,0,0,0,0
crepuscle,0,0,0,0,0,0,0,0,0,0
twilit,0,0,0,0,0,0,0,0,0,0
swart,0,0,0,0,0,0,0,0,0,0
swarthy,0,0,0,0,0,0,0,0,0,0
dust storm,0,0,0,0,0,0,0,0,0,0
sandstorm,0,0,0,0,0,0,0,0,0,0
sirocco,0,0,0,0,0,0,0,0,0,0
gaberdine,0,0,0,0,0,0,0,0,0,0
gabardine,0,0,0,0,0,0,0,0,0,0
smock,0,0,0,0,0,0,0,0,0,0
dust coat,0,0,0,0,0,0,0,0,0,0
dustcloth,0,0,0,0,0,0,0,0,0,0
dustrag,0,0,0,0,0,0,0,0,0,0
dust-covered,0,0,0,0,0,0,0,0,0,0
duteous,1,0,0,1,0,0,0,0,0,1
nanus,0,0,0,0,0,0,0,0,0,0
lie in,0,0,0,0,0,0,0,0,0,0
populate,0,0,0,0,0,0,0,0,0,0
harp,0,0,0,0,0,0,0,0,0,0
habitant,0,0,0,0,0,0,0,0,0,0
denizen,0,0,0,0,0,0,0,0,0,0
indweller,0,0,0,0,0,0,0,0,0,0
dyestuff,0,0,0,0,0,0,0,0,0,0
moral force,0,0,0,0,0,0,0,0,1,0
kinetics,0,0,0,0,0,0,0,0,0,0
stomach upset,0,0,0,0,0,0,0,0,0,0
upset stomach,0,0,0,0,0,0,0,0,0,0
avidity,1,0,0,1,0,0,1,0,0,1
avidness,1,0,0,1,0,0,1,0,0,1
forwardness,1,0,0,1,0,0,1,0,0,1
bird of Jove,0,0,0,0,0,0,0,0,0,1
double birdie,0,0,0,0,0,0,0,0,0,1
auricle,0,0,0,0,0,0,0,0,0,0
pinna,0,0,0,0,0,0,0,0,0,0
capitulum,0,0,0,0,0,0,0,0,0,0
earliest,0,0,0,0,0,0,0,0,0,0
former,0,0,0,0,0,0,0,0,0,0
other,0,0,0,0,0,0,0,0,0,0
sooner,0,0,0,0,0,0,0,0,0,0
in the first place,0,0,0,0,0,0,0,0,0,0
in the beginning,0,0,0,0,0,0,0,0,0,0
to begin with,0,0,0,0,0,0,0,0,0,0
originally,0,0,0,0,0,0,0,0,0,0
early on,0,0,0,0,0,0,0,0,0,0
ahead of time,0,0,0,0,0,0,0,0,0,0
too soon,0,0,0,0,0,0,0,0,0,0
betimes,0,0,0,0,0,0,0,0,0,0
solemn,1,0,0,0,0,0,0,0,0,0
businesslike,1,0,0,0,0,0,0,0,0,0
in earnest,1,0,0,0,0,0,0,0,0,0
serious-mindedness,1,0,0,0,0,0,0,0,0,0
net income,0,0,0,0,0,0,0,0,0,0
net profit,0,0,0,0,0,0,0,0,0,0
profits,0,0,0,0,0,0,0,0,0,0
wage,0,0,0,0,0,0,0,0,0,0
earreach,0,0,0,0,0,0,0,0,0,0
dry land,0,0,0,0,0,0,0,0,0,0
solid ground,0,0,0,0,0,0,0,0,0,0
terra firma,0,0,0,0,0,0,0,0,0,0
worldly concern,0,0,0,0,0,0,0,0,0,0
earthly concern,0,0,0,0,0,0,0,0,0,0
temblor,0,1,1,0,0,1,0,1,1,0
seism,0,1,1,0,0,1,0,1,1,0
down-to-earth,0,0,0,0,0,0,0,0,0,0
easiness,1,0,0,0,0,0,0,0,0,0
simplicity,1,0,0,0,0,0,0,0,0,0
simpleness,1,0,0,0,0,0,0,0,0,0
informality,1,0,0,0,0,0,0,0,0,0
well,0,0,0,0,0,0,0,0,0,0
comfortable,0,0,0,0,0,0,0,0,0,0
well-fixed,0,0,0,0,0,0,0,0,0,0
well-heeled,0,0,0,0,0,0,0,0,0,0
well-off,0,0,0,0,0,0,0,0,0,0
well-situated,0,0,0,0,0,0,0,0,0,0
well-to-do,0,0,0,0,0,0,0,0,0,0
loose,0,0,0,0,0,0,0,0,0,0
sluttish,0,0,0,0,0,0,0,0,0,0
wanton,0,0,0,0,0,0,0,0,0,0
tardily,0,0,0,0,0,0,0,0,0,0
cushy,1,0,0,0,0,0,0,0,0,0
eat on,1,0,0,0,0,0,0,0,0,0
corrode,1,0,0,0,0,0,0,0,0,0
listen in,0,1,0,0,0,0,0,0,0,0
eavesdrop,0,1,0,0,0,0,0,0,0,0
ebbing,0,0,0,0,0,0,0,0,0,0
ebb away,0,0,0,0,0,0,0,0,0,0
ebb down,0,0,0,0,0,0,0,0,0,0
ebb out,0,0,0,0,0,0,0,0,0,0
ebb off,0,0,0,0,0,0,0,0,0,0
coal black,0,0,0,0,0,0,0,0,0,0
jet black,0,0,0,0,0,0,0,0,0,0
pitch black,0,0,0,0,0,0,0,0,0,0
soot black,0,0,0,0,0,0,0,0,0,0
ebony tree,0,0,0,0,0,0,0,0,0,0
Diospyros ebenum,0,0,0,0,0,0,0,0,0,0
ebon,0,0,0,0,0,0,0,0,0,0
eccentric person,0,0,0,0,0,0,0,0,0,0
oddball,0,0,0,0,0,0,0,0,0,0
geek,0,0,0,0,0,0,0,0,0,0
nonconcentric,0,0,0,0,0,0,0,0,0,0
sound reflection,0,0,0,0,0,0,0,0,0,0
resound,0,0,0,0,0,0,0,0,0,0
eclecticist,0,0,0,0,0,0,0,0,0,0
occultation,0,0,0,0,0,0,0,0,0,0
economic,0,0,0,0,0,0,0,0,0,0
sparing,0,0,0,0,0,0,0,0,0,0
stinting,0,0,0,0,0,0,0,0,0,0
economic science,0,0,0,0,0,0,0,0,0,0
political economy,0,0,0,0,0,0,0,0,0,0
economic system,0,0,0,0,0,0,0,0,0,1
thriftiness,0,0,0,0,0,0,0,0,0,1
raptus,1,0,0,1,0,0,1,0,0,0
Adam,1,0,0,1,0,0,1,0,0,0
XTC,1,0,0,1,0,0,1,0,0,0
disco biscuit,1,0,0,1,0,0,1,0,0,0
cristal,1,0,0,1,0,0,1,0,0,0
hug drug,1,0,0,1,0,0,1,0,0,0
enraptured,1,0,0,1,0,0,1,0,1,0
rapturous,1,0,0,1,0,0,1,0,1,0
rhapsodic,1,0,0,1,0,0,1,0,1,0
ecumenic,0,0,0,0,0,0,0,0,0,0
oecumenic,0,0,0,0,0,0,0,0,0,0
Mary Baker Eddy,0,0,0,0,0,0,0,0,0,0
Mary Morse Baker Eddy,0,0,0,0,0,0,0,0,0,0
purl,0,0,0,0,0,0,0,0,0,0
comestible,0,0,0,0,0,0,0,0,0,0
eatable,0,0,0,0,0,0,0,0,0,0
pabulum,0,0,0,0,0,0,0,0,0,0
victual,0,0,0,0,0,0,0,0,0,0
sophistication,1,0,0,1,0,0,1,0,0,1
blue-pencil,0,0,0,0,0,0,0,0,0,0
editor in chief,0,0,0,0,0,0,0,0,0,0
editor program,0,0,0,0,0,0,0,0,0,0
enlightened,1,0,0,0,0,0,0,0,0,0
pedagogy,0,0,0,0,0,0,0,0,0,0
didactics,0,0,0,0,0,0,0,0,0,0
educational activity,0,0,0,0,0,0,0,0,0,0
Department of Education,0,0,0,0,0,0,0,0,0,0
Education Department,0,0,0,0,0,0,0,0,0,0
in effect,1,0,0,0,0,0,0,0,0,1
in force,1,0,0,0,0,0,0,0,0,1
personal effects,0,0,0,0,0,0,0,0,0,0
emasculate,0,1,0,0,0,0,0,0,0,0
cissy,0,1,0,0,0,0,0,0,0,0
sissified,0,1,0,0,0,0,0,0,0,0
sissyish,0,1,0,0,0,0,0,0,0,0
efficaciousness,1,0,0,0,0,0,0,0,0,0
simulacrum,0,0,1,0,0,0,0,0,0,0
elbow grease,1,0,0,0,0,0,0,0,0,0
ebullition,0,0,0,0,0,0,0,0,0,0
eggs,0,0,0,0,0,0,0,0,0,0
egotism,0,0,0,0,0,0,0,0,0,0
self-importance,0,0,0,0,0,0,0,0,0,0
self,0,0,0,0,0,0,0,0,0,0
narcissistic,0,1,0,0,1,0,0,0,0,0
self-loving,0,1,0,0,1,0,0,0,0,0
emersion,0,0,0,0,0,0,0,0,0,0
egression,0,0,0,0,0,0,0,0,0,0
come forth,0,0,0,0,0,0,0,0,0,0
go forth,0,0,0,0,0,0,0,0,0,0
one-eighth,0,0,0,0,0,0,0,0,0,0
8th,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0
LXXX,0,0,0,0,0,0,0,0,0,0
fourscore,0,0,0,0,0,0,0,0,0,0
lxxx,0,0,0,0,0,0,0,0,0,0
seminal fluid,0,0,0,0,0,0,0,0,0,0
cum,0,0,0,0,0,0,0,0,0,0
interjection,1,0,0,1,0,0,1,0,1,1
turf out,0,1,0,0,0,0,0,0,0,0
boot out,0,1,0,0,0,0,0,0,0,0
squeeze out,0,1,0,0,0,0,0,0,0,0
forcing out,0,1,0,0,0,0,0,0,0,0
lucubrate,0,0,0,0,0,0,0,0,0,0
expatiate,0,0,0,0,0,0,0,0,0,0
exposit,0,0,0,0,0,0,0,0,0,0
enlarge,0,0,0,0,0,0,0,0,0,0
flesh out,0,0,0,0,0,0,0,0,0,0
dilate,0,0,0,0,0,0,0,0,0,0
detailed,0,0,0,0,0,0,0,0,0,0
elaborated,0,0,0,0,0,0,0,0,0,0
elaborateness,1,0,0,0,0,0,0,0,0,0
intricacy,1,0,0,0,0,0,0,0,0,0
working out,1,0,0,0,0,0,0,0,0,0
slip by,0,0,0,0,0,0,0,0,0,0
glide by,0,0,0,0,0,0,0,0,0,0
slip away,0,0,0,0,0,0,0,0,0,0
go by,0,0,0,0,0,0,0,0,0,0
slide by,0,0,0,0,0,0,0,0,0,0
rubber band,0,0,0,0,0,0,0,0,0,0
elastic band,0,0,0,0,0,0,0,0,0,0
elate,1,0,0,0,0,0,1,0,0,0
lift up,1,0,0,0,0,0,1,0,0,0
intoxicate,1,0,0,0,0,0,1,0,0,0
gleeful,1,0,0,0,0,0,1,0,0,0
elbow joint,0,0,1,0,0,0,0,0,0,0
human elbow,0,0,1,0,0,0,0,0,0,0
cubitus,0,0,1,0,0,0,0,0,0,0
cubital joint,0,0,1,0,0,0,0,0,0,0
articulatio cubiti,0,0,1,0,0,0,0,0,0,0
elderberry bush,1,0,0,0,0,0,0,0,0,1
sr.,1,0,0,0,0,0,0,0,0,1
voter,0,0,0,0,0,0,0,0,0,0
electric automobile,1,0,0,0,0,0,1,0,1,0
electric car,1,0,0,0,0,0,1,0,1,0
electrical,1,0,0,0,0,0,1,0,1,0
galvanizing,1,0,0,0,0,0,1,0,1,0
galvanising,1,0,0,0,0,0,1,0,1,0
electrical energy,1,0,0,0,0,0,0,0,0,0
refined,1,0,0,0,0,0,1,0,0,0
chemical element,0,0,0,0,0,0,0,0,0,0
uncomplicated,0,0,0,0,0,0,0,0,0,0
unproblematic,0,0,0,0,0,0,0,0,0,0
elemental,0,0,0,0,0,0,0,0,0,0
natural elevation,1,0,0,1,0,1,1,0,0,1
aggrandizement,1,0,0,1,0,1,1,0,0,1
aggrandisement,1,0,0,1,0,1,1,0,0,1
11,0,0,0,0,0,0,0,0,0,0
XI,0,0,0,0,0,0,0,0,0,0
football team,0,0,0,0,0,0,0,0,0,0
xi,0,0,0,0,0,0,0,0,0,0
11th,0,0,0,0,0,0,0,0,0,0
gremlin,0,0,1,0,1,1,0,0,0,0
pixie,0,0,1,0,1,1,0,0,0,0
pixy,0,0,1,0,1,1,0,0,0,0
brownie,0,0,1,0,1,1,0,0,0,0
extremely low frequency,0,0,1,0,1,1,0,0,0,0
draw out,0,0,0,0,0,0,0,0,0,0
excreting,0,1,1,0,1,1,0,1,0,0
voiding,0,1,1,0,1,1,0,1,0,0
reasoning by elimination,0,1,1,0,1,1,0,1,0,0
elite group,1,0,0,1,0,0,1,0,0,1
European elk,0,0,0,0,0,0,0,0,0,0
Alces alces,0,0,0,0,0,0,0,0,0,0
wapiti,0,0,0,0,0,0,0,0,0,0
American elk,0,0,0,0,0,0,0,0,0,0
Cervus elaphus canadensis,0,0,0,0,0,0,0,0,0,0
red deer,0,0,0,0,0,0,0,0,0,0
Cervus elaphus,0,0,0,0,0,0,0,0,0,0
eclipsis,0,0,0,0,0,0,0,0,0,0
ellipsoidal,0,0,0,0,0,0,0,0,0,0
spheroidal,0,0,0,0,0,0,0,0,0,0
egg-shaped,0,0,0,0,0,0,0,0,0,0
oval-shaped,0,0,0,0,0,0,0,0,0,0
oviform,0,0,0,0,0,0,0,0,0,0
ovoid,0,0,0,0,0,0,0,0,0,0
prolate,0,0,0,0,0,0,0,0,0,0
elongated,0,0,0,0,0,0,0,0,0,0
fluent,1,0,0,0,0,0,0,0,0,0
silver-tongued,1,0,0,0,0,0,0,0,0,0
smooth-spoken,1,0,0,0,0,0,0,0,0,0
baffling,0,1,0,0,0,0,0,0,1,0
emaciate,0,1,0,0,0,1,0,1,0,0
macerate,0,1,0,0,0,1,0,1,0,0
give forth,0,0,0,0,0,0,0,0,0,0
trade embargo,0,1,0,0,0,0,0,0,0,0
trade stoppage,0,1,0,0,0,0,0,0,0,0
abash,0,1,0,0,0,0,0,1,0,0
unenviable,0,1,0,0,0,0,0,0,0,0
mortifying,0,1,0,0,0,0,0,0,0,0
overplus,0,1,0,0,0,1,0,1,1,0
superfluity,0,1,0,0,0,1,0,1,1,0
engraft,0,0,0,0,0,0,0,0,0,0
imbed,0,0,0,0,0,0,0,0,0,0
embroider,0,0,0,0,0,0,0,0,0,0
aggrandize,0,0,0,0,0,0,0,0,0,0
aggrandise,0,0,0,0,0,0,0,0,0,0
peculation,0,1,0,0,0,0,0,0,0,0
defalcation,0,1,0,0,0,0,0,0,0,0
misapplication,0,1,0,0,0,0,0,0,0,0
emblematical,0,0,0,0,0,0,0,0,0,0
symbolical,0,0,0,0,0,0,0,0,0,0
typic,0,0,0,0,0,0,0,0,0,0
intercalation,0,1,0,0,0,1,0,1,0,0
brocaded,0,0,0,0,0,0,0,0,0,0
embracing,1,0,0,1,0,0,1,0,1,1
embracement,1,0,0,1,0,0,1,0,1,1
broider,0,0,0,0,0,0,0,0,0,0
fancywork,0,0,0,0,0,0,0,0,0,0
conceptus,0,0,0,0,0,0,0,0,0,0
fertilized egg,0,0,0,0,0,0,0,0,0,0
embryologic,0,0,0,0,0,0,0,0,0,0
embryonal,0,0,0,0,0,0,0,0,0,0
embryotic,0,0,0,0,0,0,0,0,0,0
exigency,0,1,0,0,0,1,0,1,1,0
hand brake,0,1,0,0,0,1,0,1,1,0
emergency brake,0,1,0,0,0,1,0,1,1,0
parking brake,0,1,0,0,0,1,0,1,1,0
out-migration,0,0,0,0,0,0,0,0,0,0
tuberosity,1,0,0,0,0,0,0,0,0,1
tubercle,1,0,0,0,0,0,0,0,0,1
amir,1,0,0,0,0,0,0,0,0,0
emeer,1,0,0,0,0,0,0,0,0,0
ameer,1,0,0,0,0,0,0,0,0,0
emanation,0,0,0,0,0,0,0,0,0,0
breathe,0,0,0,0,0,0,0,0,0,0
pass off,0,0,0,0,0,0,0,0,0,0
give off,0,0,0,0,0,0,0,0,0,0
let loose,0,0,0,0,0,0,0,0,0,0
worked up,0,0,0,0,0,0,0,0,0,0
affectional,0,0,0,0,0,0,0,0,0,0
affective,0,0,0,0,0,0,0,0,0,0
emperor moth,0,0,0,0,0,0,0,0,0,0
Saturnia pavonia,0,0,0,0,0,0,0,0,0,0
emperor butterfly,0,0,0,0,0,0,0,0,0,0
vehemence,0,0,0,0,0,0,0,0,0,0
emphasized,0,0,0,0,0,0,0,0,0,0
emphasised,0,0,0,0,0,0,0,0,0,0
exclamatory,0,0,0,0,0,0,0,0,0,0
forceful,0,0,0,0,0,0,0,0,0,0
imperium,0,0,0,0,0,0,0,0,0,0
empiric,0,0,0,0,0,0,0,0,0,0
empiricist philosophy,0,0,0,0,0,0,0,0,0,0
sensationalism,0,0,0,0,0,0,0,0,0,0
quackery,0,0,0,0,0,0,0,0,0,0
utilisation,0,0,0,0,0,0,0,0,0,0
department store,0,0,0,0,0,0,0,0,0,0
indue,1,0,0,0,0,0,0,0,0,0
endue,1,0,0,0,0,0,0,0,0,0
empty-bellied,0,0,0,0,0,0,0,0,0,0
photographic emulsion,0,0,0,0,0,0,0,0,0,0
ordain,0,0,0,0,0,0,0,0,0,0
reenact,0,0,0,0,0,0,0,0,0,0
act out,0,0,0,0,0,0,0,0,0,0
personation,0,0,0,0,0,0,0,0,0,0
tooth enamel,0,0,0,0,0,0,0,0,0,0
campsite,0,0,0,0,0,0,0,0,0,0
campground,0,0,0,0,0,0,0,0,0,0
camping site,0,0,0,0,0,0,0,0,0,0
camping ground,0,0,0,0,0,0,0,0,0,0
camping area,0,0,0,0,0,0,0,0,0,0
camping,0,0,0,0,0,0,0,0,0,0
bivouacking,0,0,0,0,0,0,0,0,0,0
tenting,0,0,0,0,0,0,0,0,0,0
glamour,1,0,0,1,0,0,1,0,1,0
captivation,0,0,0,0,0,0,0,0,0,0
enthrallment,0,0,0,0,0,0,0,0,0,0
